Артикул;Наименование;ТИП;стиль;"МРЦ руб";"цвет арматуры";"цвет абажура";"материал арматуры";"материал абажура";"цвет встройки";"цвет кабеля/цепи";производитель;цоколь;напряжение;"мощность ламп";"степень защиты";"кол-во ламп";диаметр;"диаметр абажура/плафона";ширина;высота;"диапазон регулировки min-max";коллекция;фото;вес;Количество
"LDP 6833-250 WT+GD";"Подвесной светильник Lumina Deco Signia LDP 6833-250 WT+GD";Светильники;Современный;14000;бронза;белый;металл;стекло;бронза;черный;"Lumina Deco";E27;220-240;40;IP20;1;250;250;280;300;"350 - 1200";SIGNIA;"https://luminadecoshop.ru/22453/podvesnoj-svetilnik-lumina-deco-signia-ldp-6833-250-wtgd.jpg;https://luminadecoshop.ru/24835/podvesnoj-svetilnik-lumina-deco-signia-ldp-6833-250-wtgd.jpg;https://luminadecoshop.ru/24836/podvesnoj-svetilnik-lumina-deco-signia-ldp-6833-250-wtgd.jpg";3;1
"LDP 6831-200 WT+MD";"Подвесной светильник Lumina Deco Panari LDP 6831-200 WT+MD";Светильники;Современный;9500;"белый, бронза";белый;металл;стекло;бронза;черный;"Lumina Deco";E27;220-240;40;IP20;1;200;200;260;450;"450 - 1400";PANARI;"https://luminadecoshop.ru/24838/podvesnoj-svetilnik-lumina-deco-panari-ldp-6831-200-wtmd.jpg;https://luminadecoshop.ru/24839/podvesnoj-svetilnik-lumina-deco-panari-ldp-6831-200-wtmd.jpg;https://luminadecoshop.ru/24840/podvesnoj-svetilnik-lumina-deco-panari-ldp-6831-200-wtmd.jpg;https://luminadecoshop.ru/24841/podvesnoj-svetilnik-lumina-deco-panari-ldp-6831-200-wtmd.jpg;https://luminadecoshop.ru/24842/podvesnoj-svetilnik-lumina-deco-panari-ldp-6831-200-wtmd.jpg";2,5;0
"LDP 6832-200 WT+MD";"Подвесной светильник Lumina Deco Forneri LDP 6832-200 WT+MD";Светильники;Современный;11250;"белый, бронза";белый;металл;стекло;бронза;черный;"Lumina Deco";E27;220-240;40;IP20;1;200;200;330;450;"450 - 1400";PANARI;"https://luminadecoshop.ru/24843/podvesnoj-svetilnik-lumina-deco-forneri-ldp-6832-200-wtmd.jpg;https://luminadecoshop.ru/24844/podvesnoj-svetilnik-lumina-deco-forneri-ldp-6832-200-wtmd.jpg;https://luminadecoshop.ru/24845/podvesnoj-svetilnik-lumina-deco-forneri-ldp-6832-200-wtmd.jpg;https://luminadecoshop.ru/24846/podvesnoj-svetilnik-lumina-deco-forneri-ldp-6832-200-wtmd.jpg;https://luminadecoshop.ru/25902/podvesnoj-svetilnik-lumina-deco-forneri-ldp-6832-200-wtmd.jpg";2,5;0
"LDP 6830 MD";"Подвесной светильник Lumina Deco Pontina LDP 6830 MD";Светильники;"Современный, Лофт";9100;бронза;"прозрачный, бронза";металл;"металл, стекло";бронза;черный;"Lumina Deco";E27;220-240;40;IP20;1;250;250;;340;"400 - 1300";PONTINA;"https://luminadecoshop.ru/24847/podvesnoj-svetilnik-lumina-deco-pontina-ldp-6830-md.jpg;https://luminadecoshop.ru/24848/podvesnoj-svetilnik-lumina-deco-pontina-ldp-6830-md.jpg;https://luminadecoshop.ru/24849/podvesnoj-svetilnik-lumina-deco-pontina-ldp-6830-md.jpg;https://luminadecoshop.ru/24850/podvesnoj-svetilnik-lumina-deco-pontina-ldp-6830-md.jpg;https://luminadecoshop.ru/24851/podvesnoj-svetilnik-lumina-deco-pontina-ldp-6830-md.jpg";3;5
"LDP 6849-320 GD";"Подвесной светильник Lumina Deco Ascona LDP 6849-320 GD";Светильники;"Современный, Лофт";12600;золотой;золотой;металл;металл;золотой;черный;"Lumina Deco";E27;220-240;40;IP20;1;320;320;;340;"400 - 1200";ASCONA;"https://luminadecoshop.ru/24852/podvesnoj-svetilnik-lumina-deco-ascona-ldp-6849-320-gd.jpg;https://luminadecoshop.ru/25178/podvesnoj-svetilnik-lumina-deco-ascona-ldp-6849-320-gd.jpg";2;0
"LDP 6849-320 CHR";"Подвесной светильник Lumina Deco Ascona LDP 6849-320 CHR";Светильники;"Современный, Лофт";12600;хром;хром;металл;металл;хром;черный;"Lumina Deco";E27;220-240;40;IP20;1;320;320;;340;"400 - 1200";ASCONA;"https://luminadecoshop.ru/24853/podvesnoj-svetilnik-lumina-deco-ascona-ldp-6849-320-chr.jpg;https://luminadecoshop.ru/25179/podvesnoj-svetilnik-lumina-deco-ascona-ldp-6849-320-chr.jpg";2;6
"LDP 6037-6 BK+GD";"Подвесной светильник Lumina Deco Romina LDP 6037-6 BK+GD";Люстры;Современный;23450;"черный, бронза";черный;металл;пластик;бронза;черный;"Lumina Deco";E14;220-240;40;IP20;6;950;;950;900;;ROMINA;"https://luminadecoshop.ru/24887/podvesnoj-svetilnik-lumina-deco-romina-ldp-6037-6-bkgd.jpg;https://luminadecoshop.ru/24888/podvesnoj-svetilnik-lumina-deco-romina-ldp-6037-6-bkgd.jpg;https://luminadecoshop.ru/24889/podvesnoj-svetilnik-lumina-deco-romina-ldp-6037-6-bkgd.jpg;https://luminadecoshop.ru/24890/podvesnoj-svetilnik-lumina-deco-romina-ldp-6037-6-bkgd.jpg";6;0
"LDP 6037-6 WT+BK";"Подвесной светильник Lumina Deco Romina LDP 6037-6 WT+BK";Люстры;Современный;23450;белый;белый;металл;пластик;черный;черный;"Lumina Deco";E14;220-240;40;IP20;6;950;;950;900;;ROMINA;"https://luminadecoshop.ru/24891/podvesnoj-svetilnik-lumina-deco-romina-ldp-6037-6-wtbk.jpg;https://luminadecoshop.ru/24892/podvesnoj-svetilnik-lumina-deco-romina-ldp-6037-6-wtbk.jpg;https://luminadecoshop.ru/24893/podvesnoj-svetilnik-lumina-deco-romina-ldp-6037-6-wtbk.jpg;https://luminadecoshop.ru/25298/podvesnoj-svetilnik-lumina-deco-romina-ldp-6037-6-wtbk.jpg";6;0
"LDP 6034-6 BK";"Подвесной светильник Lumina Deco Ceredo LDP 6034-6 BK";Люстры;"Современный, Лофт";18100;черный;прозрачный;металл;стекло;черный;черный;"Lumina Deco";E27;220-240;40;IP20;6;;120;1200;350;"до 1000";CEREDO;"https://luminadecoshop.ru/24894/podvesnoj-svetilnik-lumina-deco-ceredo-ldp-6034-6-bk.jpg;https://luminadecoshop.ru/24896/podvesnoj-svetilnik-lumina-deco-ceredo-ldp-6034-6-bk.jpg;https://luminadecoshop.ru/25321/podvesnoj-svetilnik-lumina-deco-ceredo-ldp-6034-6-bk.jpg";5;0
"LDP 6033-25 GD";"Подвесной светильник Lumina Deco Marsiada LDP 6033-25 GD";Люстры;Современный;37200;золотой;белый;металл;стекло;золотой;прозрачный;"Lumina Deco";G4;220-240;28;IP20;;700;120;700;250;"350 - 1200";;"https://luminadecoshop.ru/24898/podvesnoj-svetilnik-lumina-deco-marsiada-ldp-6033-25-gd.jpg;https://luminadecoshop.ru/24899/podvesnoj-svetilnik-lumina-deco-marsiada-ldp-6033-25-gd.jpg;https://luminadecoshop.ru/24903/podvesnoj-svetilnik-lumina-deco-marsiada-ldp-6033-25-gd.jpg";9;0
"LDP 6033-25 CHR";"Подвесной светильник Lumina Deco Marsiada LDP 6033-25 CHR";Люстры;Современный;37200;хром;белый;металл;стекло;хром;прозрачный;"Lumina Deco";G4;220-240;28;IP20;25;700;120;700;250;"350 - 1200";;"https://luminadecoshop.ru/28075/podvesnoj-svetilnik-lumina-deco-marsiada-ldp-6033-25-chr.jpg;https://luminadecoshop.ru/28077/podvesnoj-svetilnik-lumina-deco-marsiada-ldp-6033-25-chr.jpg;https://luminadecoshop.ru/28079/podvesnoj-svetilnik-lumina-deco-marsiada-ldp-6033-25-chr.jpg;https://luminadecoshop.ru/28081/podvesnoj-svetilnik-lumina-deco-marsiada-ldp-6033-25-chr.jpg";9;2
"LDP 1224-8 CHR";"Подвесная люстра Lumina Deco Vigatto LDP 1224-8 CHR";Люстры;"Классический, Индустриальный, Лофт";67600;хром;"белый, прозрачный";металл;стекло;хром;"прозрачный, хром";"Lumina Deco";E27;220-240;40;IP20;8;600;;;720;"750 - 1600";VIGATTO;"https://luminadecoshop.ru/24902/podvesnaya-lyustra-lumina-deco-vigatto-ldp-1224-8-chr.jpg;https://luminadecoshop.ru/24904/podvesnaya-lyustra-lumina-deco-vigatto-ldp-1224-8-chr.jpg;https://luminadecoshop.ru/24905/podvesnaya-lyustra-lumina-deco-vigatto-ldp-1224-8-chr.jpg;https://luminadecoshop.ru/24906/podvesnaya-lyustra-lumina-deco-vigatto-ldp-1224-8-chr.jpg";;1
"LDP 1224-4 CHR";"Подвесная люстра Lumina Deco Vigatto LDP 1224-4 CHR";Люстры;"Классический, Индустриальный, Лофт";46400;хром;"белый, прозрачный";металл;стекло;хром;"прозрачный, хром";"Lumina Deco";E27;220-240;40;IP20;4;470;;;640;"700 - 1500";VIGATTO;"https://luminadecoshop.ru/22413/podvesnaya-lyustra-lumina-deco-vigatto-ldp-1224-4-chr.jpg;https://luminadecoshop.ru/24907/podvesnaya-lyustra-lumina-deco-vigatto-ldp-1224-4-chr.jpg;https://luminadecoshop.ru/24908/podvesnaya-lyustra-lumina-deco-vigatto-ldp-1224-4-chr.jpg";;1
"LDP 8014-3+3 BK+AK";"Подвесная люстра Lumina Deco Modesco LDP 8014-3+3 BK+AK";Люстры;"Индустриальный, Лофт";38000;"атласная латунь";бронза;"акрил, металл";металл;серебряный;"серебряный, прозрачный";"Lumina Deco";E27;220-240;40;IP20;6;480;;;600;"650 - 1400";MODESCO;"https://luminadecoshop.ru/24909/podvesnaya-lyustra-lumina-deco-modesco-ldp-8014-33-bkak.jpg;https://luminadecoshop.ru/24910/podvesnaya-lyustra-lumina-deco-modesco-ldp-8014-33-bkak.jpg";"7 ";0
"LDP 1223-8 CHR";"Подвесная люстра Lumina Deco Quadrato LDP 1223-8 CHR";Люстры;"Классический, Индустриальный, Лофт";71550;хром;"белый, прозрачный";металл;стекло;хром;"прозрачный, хром";"Lumina Deco";E27;220-240;40;IP20;8;410;;;840;"900 - 1600";QUADRATO;"https://luminadecoshop.ru/24912/podvesnaya-lyustra-lumina-deco-quadrato-ldp-1223-8-chr.jpg;https://luminadecoshop.ru/24913/podvesnaya-lyustra-lumina-deco-quadrato-ldp-1223-8-chr.jpg;https://luminadecoshop.ru/25972/podvesnaya-lyustra-lumina-deco-quadrato-ldp-1223-8-chr.jpg";"12 ";2
"LDP 1223-4 CHR";"Подвесная люстра Lumina Deco Quadrato LDP 1223-4 CHR";Люстры;"Классический, Индустриальный, Лофт";50150;хром;"белый, прозрачный";"металл, стекло";стекло;хром;"прозрачный, хром";"Lumina Deco";E27;220-240;40;IP20;4;410;;;450;"500 - 1200";QUADRATO;"https://luminadecoshop.ru/22412/podvesnaya-lyustra-lumina-deco-quadrato-ldp-1223-4-chr.jpg;https://luminadecoshop.ru/24914/podvesnaya-lyustra-lumina-deco-quadrato-ldp-1223-4-chr.jpg;https://luminadecoshop.ru/24915/podvesnaya-lyustra-lumina-deco-quadrato-ldp-1223-4-chr.jpg;https://luminadecoshop.ru/24917/podvesnaya-lyustra-lumina-deco-quadrato-ldp-1223-4-chr.jpg";;1
"LDP 8041-6 S.GD";"Подвесная люстра Lumina Deco Rionella LDP 8041-6 S.GD";Люстры;Современный;32550;бронза;белый;"хрусталь, металл, стекло";"стекло, хрусталь";бронза;"прозрачный, бронза";"Lumina Deco";E14;220-240;40;IP20;6;640;;640;580;"600 - 1200";RIONELLA;"https://luminadecoshop.ru/24918/podvesnaya-lyustra-lumina-deco-rionella-ldp-8041-6-sgd.jpg;https://luminadecoshop.ru/24919/podvesnaya-lyustra-lumina-deco-rionella-ldp-8041-6-sgd.jpg;https://luminadecoshop.ru/25434/podvesnaya-lyustra-lumina-deco-rionella-ldp-8041-6-sgd.jpg";"12 ";0
"LDP 8010-6 F.GD";"Подвесная люстра Lumina Deco Montego LDP 8010-6 F.GD";Люстры;Современный;32900;золотой;белый;"стекло, металл";стекло;золотой;"прозрачный, золотой";"Lumina Deco";E14;220-240;40;IP20;6;540;;540;580;"600 - 1200";MONTEGO;"https://luminadecoshop.ru/24920/podvesnaya-lyustra-lumina-deco-montego-ldp-8010-6-fgd.jpg;https://luminadecoshop.ru/25420/podvesnaya-lyustra-lumina-deco-montego-ldp-8010-6-fgd.jpg";"12 ";5
"LDP 8010-8 F.GD";"Подвесная люстра Lumina Deco Montego LDP 8010-8 F.GD";Люстры;Современный;39900;золотой;белый;"металл, стекло";стекло;золотой;"прозрачный, золотой";"Lumina Deco";E14;220-240;40;IP20;8;800;;800;600;"650 - 1300";MONTEGO;"https://luminadecoshop.ru/24921/podvesnaya-lyustra-lumina-deco-montego-ldp-8010-8-fgd.jpg;https://luminadecoshop.ru/24922/podvesnaya-lyustra-lumina-deco-montego-ldp-8010-8-fgd.jpg;https://luminadecoshop.ru/24924/podvesnaya-lyustra-lumina-deco-montego-ldp-8010-8-fgd.jpg;https://luminadecoshop.ru/25421/podvesnaya-lyustra-lumina-deco-montego-ldp-8010-8-fgd.jpg";15;8
"LDP 8041-6+3 S.GD";"Подвесная люстра Lumina Deco Rionella LDP 8041-6+3 S.GD";Люстры;Современный;45050;бронза;белый;"хрусталь, металл, стекло";"стекло, хрусталь";бронза;"прозрачный, бронза";"Lumina Deco";E14;220-240;40;IP20;9;640;;640;680;"700 - 1500";RIONELLA;"https://luminadecoshop.ru/24925/podvesnaya-lyustra-lumina-deco-rionella-ldp-8041-63-sgd.jpg;https://luminadecoshop.ru/24926/podvesnaya-lyustra-lumina-deco-rionella-ldp-8041-63-sgd.jpg;https://luminadecoshop.ru/25433/podvesnaya-lyustra-lumina-deco-rionella-ldp-8041-63-sgd.jpg";15;0
"LDP 8013-4 CHR";"Подвесная люстра Lumina Deco Berton LDP 8013-4 CHR";Люстры;Современный;26900;хром;белый;металл;ткань;хром;"прозрачный, хром";"Lumina Deco";E14;220-240;40;IP20;4;550;;550;480;"550 - 1300";BERTON;"https://luminadecoshop.ru/24927/podvesnaya-lyustra-lumina-deco-berton-ldp-8013-4-chr.jpg;https://luminadecoshop.ru/25811/podvesnaya-lyustra-lumina-deco-berton-ldp-8013-4-chr.jpg";^;0
"LDP 8013-4 F.GD";"Подвесная люстра Lumina Deco Berton LDP 8013-4 F.GD";Люстры;Современный;26900;золотой;белый;металл;ткань;золотой;"прозрачный, золотой";"Lumina Deco";E14;220-240;40;IP20;4;550;;550;480;"550 - 1300";BERTON;"https://luminadecoshop.ru/24928/podvesnaya-lyustra-lumina-deco-berton-ldp-8013-4-fgd.jpg;https://luminadecoshop.ru/24929/podvesnaya-lyustra-lumina-deco-berton-ldp-8013-4-fgd.jpg;https://luminadecoshop.ru/25812/podvesnaya-lyustra-lumina-deco-berton-ldp-8013-4-fgd.jpg";6;0
"LDP 1139-18 WT+CL";"Подвесной светильник Lumina Deco Feretta LDP 1139-18 WT+CL";Люстры;Современный;49500;"прозрачный, хром";"белый, прозрачный";"металл, стекло";стекло;хром;прозрачный;"Lumina Deco";G9;220-240;10;IP20;;600;120;;600;"650 - 1300";FERETTA;"https://luminadecoshop.ru/22344/podvesnoj-svetilnik-lumina-deco-feretta-ldp-1139-18-wtcl.jpg;https://luminadecoshop.ru/24930/podvesnoj-svetilnik-lumina-deco-feretta-ldp-1139-18-wtcl.jpg;https://luminadecoshop.ru/24931/podvesnoj-svetilnik-lumina-deco-feretta-ldp-1139-18-wtcl.jpg";"12 ";0
"LDW B005-1 CHR";"Бра Lumina Deco Gubi LDW B005-1 CHR";Бра;"Индустриальный, Лофт";7050;хром;хром;металл;металл;хром;;"Lumina Deco";E27;220-240;40;IP20;1;;190;200;220;"регулируемый угол наклона";GUBI;"https://luminadecoshop.ru/24215/bra-lumina-deco-gubi-ldw-b005-1-chr.jpg;https://luminadecoshop.ru/24932/bra-lumina-deco-gubi-ldw-b005-1-chr.jpg;https://luminadecoshop.ru/24933/bra-lumina-deco-gubi-ldw-b005-1-chr.jpg";2;0
